"SGENDER","SGAREDU","SEDUASPR","SMATINT","STCHRCAP","SMATEFF","TCAREER","TGENDER","TAGE","TMAJMATH","TMAJME","TSTUTEXP","TSTUPEXP","TSTUSEXP","TSTUCAP","TSTURES","TCOLLAB","TSATIS","TPASSION","TCRWD","TOVERADM","TPDMCP","TPDMCF","TPDMDP","TPDMDF","TPDMEP","TPDMEF","TPDSVP","TPDSVF","TPDTIME","TSTUPC","TLACKK","TLACKI","TPRIK1","TPRIK2","TPRIK3","TPRIK4","TPRIK5","TPRIK6","TPRIK7","TPRIK8","TPRIK9","TPRIK10","TPRIK11","TPRIK12","TPRIK13","TPRIK14","TPRIK15","TPRIK16","TPRIK17","TPRIK18","TPRIK19","TPRIK20","TPRIK21","TPRIK22","TMTIME","TINSSTG1","TINSSTG2","TINSSTG3","TINSSTG4","TINSSTG5","TINSSTG6","TINSSTG7","TINSASK1","TINSASK2","TINSASK3","TINSASK4","TINSASK5","TINSASK6","TINSASK7","TINSASK8","THWFRQ","THWTIME","THWSTG1","THWSTG2","THWSTG3","THWSTG4","THWSTG5","THWSTG6","THWSTG7","THWSTG8","THWSTG9","THWSTG10","SCHPOOR","SCHKOR","SCHPOP","MATACH"
"0",8,2,3.1,2,1.777777778,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,422.355814
"0",3,5,1.7,1.428571429,2.444444444,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,592.25897
"0",8,4,3,2.428571429,2.222222222,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,584.82693
"0",8,2,3.3,2.428571429,1.666666667,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,574.380258
"0",8,5,2.7,2,3.444444444,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,630.93488
"0",3,5,1.6,1.428571429,3,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,720.126314
"0",4,6,1.9,2,2.333333333,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,606.702154
"0",3,5,2.3,1.571428571,2.888888889,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,604.6573
"0",4.5,2,2.1,2.857142857,1.333333333,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,568.610394
"0",7,5,2.6,2,3.888888889,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,596.69784
"0",6,6,2.2,1.428571429,2.222222222,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,751.517378
"0",8,5,2.2,2.142857143,3.222222222,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,610.646018
"0",3,4,3.2,2.428571429,2.555555556,15,"0",4,"1","0",2,3,3,3,3,3,3,3,2,3,"1","2","1","2","2","2","1","2",3,50,2,2,"1","1","1","2","1","2","2","0","2","2","2","1","0","1","2","1","2","2","2","2","2","2","3",3,1,2,2,2,2,2,3,3,4,4,3,4,3,3,4,1,1,2,1,1,1,2,2,1,3,2,3,1,6,561.222356
"0",5.5,6,2.4,2.142857143,2.888888889,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,628.835256
"0",4.5,5,1.8,1.428571429,2.555555556,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,639.899
"0",6,2,3.9,4,1,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,409.235214
"0",6,5,1.3,2,3.444444444,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,666.837128
"0",5.5,5,3.7,2.142857143,1.555555556,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,662.688534
"0",8,5,2,1.857142857,2.888888889,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,644.005856
"0",6,5,2.4,1.571428571,3.444444444,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,616.095424
"0",8,5,2.1,2,3,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,691.671504
"0",6,6,1.2,1,4,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,681.24557
"0",6,5,2.3,1.857142857,2.222222222,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,556.312066
"0",8,5,3.8,3,1.111111111,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,514.06778
"0",6,5,1.7,1.857142857,2.666666667,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,627.94864
"0",3,6,2.5,1.714285714,3.111111111,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,639.131146
"0",5.5,2,3.1,2.285714286,2.222222222,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,486.002058
"0",8,5,2,1.428571429,3.222222222,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,669.848156
"0",3,4,2.5,1.714285714,2.222222222,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,487.640402
"0",8,6,2.8,2,2.888888889,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,571.251598
"0",7,4,2.9,2.285714286,2,8,"1",3,"0","1",3,4,4,4,4,4,3,4,4,2,"1","1","1","1","1","1","2","1",5,22,2,2,"1","1","1","1","1","2","2","2","1","1","2","1","0","1","2","1","0","1","1","0","2","0","180",2,3,2,2,4,4,3,3,3,2,4,2,4,2,1,1,2,2,3,2,2,3,2,2,3,3,1,1,1,7,474.95384
"0",4,5,2.4,3.857142857,4,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,624.648308
"0",8,5,1.8,1.571428571,2.666666667,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,644.239046
"0",5.5,5,2.8,2,1.888888889,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,652.685602
"1",8,4,3,2.428571429,2.444444444,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,581.998464
"1",8,5,3.7,1.428571429,2.111111111,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,561.842548
"1",8,2,3.7,4,1,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,401.02715
"0",7.5,2,3.9,4,1.222222222,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,566.331644
"0",6,6,3.1,2,2.222222222,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,618.521566
"1",8,5,2.9,3,2.333333333,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,610.814654
"0",7,6,3.4,4,4,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,529.590142
"0",4.5,5,2.8,3,2.111111111,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,530.195846
"0",7,2,2.5,2,3,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,631.326728
"1",4,5,3.5,3.857142857,2.222222222,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,599.254912
"1",6.5,6,2.8,2,2.222222222,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,562.562264
"0",7,5,2.3,3,2.555555556,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,402.526772
"0",5.5,1,3.9,3.285714286,1,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,422.176416
"0",8,6,3.5,4,1.333333333,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,693.012034
"1",6,5,2.8,1.714285714,4,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,736.38504
"0",2,5,2,2.285714286,2.111111111,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,505.848476
"1",8,2,2.3,2.142857143,2.666666667,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,493.494168
"0",5.5,5,2.3,1.142857143,2.888888889,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,1,3,3,2,3,1,2,1,7,711.340448
"1",4.5,2,2.4,1.857142857,1.777777778,1,"1",2,"0","1",3,3,2,2,2,3,3,3,2,3,"1","1","1","1","1","1","1","1",5,25,1,1,"1","1","1","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","180",2,3,2,1,2,3,2,3,3,4,4,3,4,2,2,5,3,1,3,3,2,2,3,3,2,3,1,2,1,7,549.593884
"1",6.5,4,2.2,1.857142857,3.777777778,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,727.85862
"1",6,5,2.8,2,2,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,652.562474
"1",6.5,5,2.1,2.285714286,3.222222222,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,708.880074
"1",8,5,1.8,2,3,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,618.908748
"1",4.5,6,2.2,1.142857143,3.111111111,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,739.927728
"1",6,5,1.7,1,3,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,700.066274
"1",6,4,1.8,1.857142857,2.555555556,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,665.539222
"1",6,5,2.6,2,3.777777778,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,732.478524
"1",6.5,4,2.8,2.285714286,2,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,562.398992
"1",6.5,6,1.9,2.142857143,3.111111111,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,741.259326
"1",8,4,2.7,1.142857143,2.111111111,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,508.709334
"1",7,5,1.8,1.857142857,3,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,702.60664
"1",6.5,6,2,2.142857143,4,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,792.992628
"1",6,5,3.7,2.142857143,2.222222222,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,600.468872
"1",6,5,3.2,2,1.555555556,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,487.709576
"1",6,5,1.9,1,3.222222222,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,685.300316
"1",8,4,2.9,2,1.555555556,15,"1",4,"1","1",3,5,5,4,3,4,3,3,3,3,"2","2","2","2","2","2","2","2",4,104,2,2,"1","1","1","1","1","1","2","2","2","1","1","1","0","0","2","1","0","0","0","0","2","0","180",2,2,3,2,2,3,2,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,1,3,3,1,1,7,515.57437
